,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
930,979.0,,,379,0.5122549019607844,2024-02-16 20:52:43.950447,2024-02-16 20:52:48.990160,0 days 00:00:05.039713,True,absolute_error,0.0616785577214118,18,0.9778392531140516,42,0.0856752523793949,16,14,RandomForest,134,False,False,COMPLETE,"[0.49107142857142855, 0.5, 0.471638655462185, 0.5863095238095238]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.00925926
 0.00925926 0.         0.         0.         0.         0.02777778
 0.         0.         0.         0.         0.         0.
 0.         0.         0.08333333 0.         0.         0.
 0.125      0.         0.         0.         0.07407407 0.
 0.15740741 0.18055556 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.08333333 0.         0.         0.         0.        ]"
931,475.0,233.0,22.0,22,0.5122327264239028,2024-02-15 22:21:04.634220,2024-02-15 22:21:11.138557,0 days 00:00:06.504337,True,absolute_error,0.0640752513734034,46,0.8298839747152796,64,0.0768350015259378,15,2,RandomForest,160,False,False,COMPLETE,"[0.378968253968254, 0.537142857142857, 0.569327731092437, 0.5634920634920635]","[0.         0.         0.01923077 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01923077 0.         0.         0.         0.         0.
 0.02083333 0.         0.         0.         0.         0.
 0.         0.02083333 0.0400641  0.02083333 0.         0.
 0.         0.         0.         0.         0.08333333 0.08333333
 0.14609061 0.08012821 0.0093581  0.         0.02083333 0.
 0.         0.         0.         0.         0.01923077 0.
 0.27083333 0.0625     0.         0.         0.08333333 0.        ]"
1454,,,,254,0.5122111344537815,2024-02-17 13:02:16.970508,2024-02-17 13:02:25.989020,0 days 00:00:09.018512,False,absolute_error,0.016178179269701852,4,0.1455416626380445,36,0.03820885424993948,14,16,RandomForest,182,False,False,COMPLETE,"[0.5089285714285714, 0.5, 0.5399159663865547, 0.5]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.03875969
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.03488372 0.
 0.         0.         0.         0.         0.02906977 0.
 0.22007752 0.02906977 0.01356589 0.         0.         0.
 0.         0.         0.         0.         0.09       0.02131783
 0.02325581 0.         0.         0.         0.         0.        ]"
932,476.0,234.0,126.0,126,0.5121673669467787,2024-02-15 22:29:35.636906,2024-02-15 22:29:40.913287,0 days 00:00:05.276381,True,absolute_error,0.0419115434804213,3,0.6655083840494078,64,0.0761394711366228,20,8,RandomForest,96,False,False,COMPLETE,"[0.40476190476190477, 0.5, 0.4831932773109243, 0.6607142857142857]","[0.         0.         0.         0.         0.         0.
 0.03571429 0.         0.         0.         0.         0.
 0.         0.         0.0625     0.         0.         0.08333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.         0.08333333
 0.2172619  0.0625     0.         0.         0.03571429 0.
 0.0625     0.         0.         0.         0.         0.
 0.03571429 0.03571429 0.         0.         0.         0.        ]"
1406,,,,206,0.5121037581699346,2024-02-17 12:54:26.269575,2024-02-17 12:54:33.963847,0 days 00:00:07.694272,False,absolute_error,0.018291088822134236,3,0.21940074960974398,35,0.025908615814742242,10,16,RandomForest,196,False,False,COMPLETE,"[0.4603174603174603, 0.47809523809523813, 0.5336134453781513, 0.5763888888888888]","[0.         0.01445947 0.04352241 0.00508371 0.00868341 0.00387875
 0.00127276 0.         0.00065073 0.04809874 0.00220942 0.00484837
 0.00766461 0.00045833 0.00340637 0.02466097 0.00919243 0.01977309
 0.00252922 0.         0.03533417 0.00610151 0.00483169 0.00557634
 0.00126016 0.         0.04572499 0.01809201 0.0340406  0.00340227
 0.01522915 0.04424971 0.00990902 0.00715589 0.04221061 0.
 0.13114119 0.07952943 0.0124957  0.01355487 0.00160496 0.00632567
 0.00257733 0.         0.00679494 0.00352643 0.09494322 0.01433035
 0.10022596 0.03789874 0.00181323 0.00080588 0.01107125 0.00784995]"
1498,,,,298,0.5120809990662931,2024-02-17 13:09:06.560405,2024-02-17 13:09:14.625715,0 days 00:00:08.065310,False,absolute_error,0.016005481009746705,11,0.26505711814185684,42,0.01981420036320706,14,10,RandomForest,195,False,False,COMPLETE,"[0.46031746031746035, 0.4704761904761905, 0.5441176470588236, 0.5734126984126984]","[0.00021438 0.00698924 0.03683094 0.00385    0.02284445 0.0035229
 0.00403081 0.00031667 0.         0.06181134 0.00337522 0.00125662
 0.00330035 0.00340848 0.00180754 0.02246595 0.008184   0.01806229
 0.00184082 0.0026547  0.03147048 0.00538629 0.00650933 0.00244677
 0.00312024 0.00341691 0.02801073 0.01440949 0.02989941 0.00170866
 0.01308947 0.0401858  0.01044111 0.00731248 0.04747755 0.
 0.14095508 0.06221256 0.01131511 0.00904055 0.0023263  0.00526636
 0.00862454 0.00117159 0.00299057 0.00908799 0.09845609 0.01639876
 0.12621841 0.03408562 0.00198926 0.00186971 0.01534231 0.00099776]"
933,1090.0,,,490,0.5115692110177404,2024-02-16 21:03:03.589003,2024-02-16 21:03:09.800924,0 days 00:00:06.211921,True,absolute_error,0.031525905287612,18,0.625832658423734,34,0.0768818806731139,17,13,RandomForest,134,False,False,COMPLETE,"[0.3382936507936508, 0.5, 0.5651260504201681, 0.6428571428571428]","[0.         0.01388889 0.01388889 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01388889 0.         0.01388889 0.05       0.         0.0625
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.0625     0.         0.         0.0625
 0.225      0.04166667 0.         0.01388889 0.         0.
 0.         0.         0.         0.         0.01388889 0.
 0.         0.1        0.         0.         0.0625     0.        ]"
935,819.0,,,219,0.5114670868347339,2024-02-16 16:49:17.502859,2024-02-16 16:49:21.789490,0 days 00:00:04.286631,True,absolute_error,0.0245072320213509,26,0.94462056503997,60,0.0945049989477203,15,16,RandomForest,101,False,False,COMPLETE,,
934,477.0,519.0,,219,0.5114670868347339,2024-02-16 16:49:17.502859,2024-02-16 16:49:21.789490,0 days 00:00:04.286631,True,absolute_error,0.0245072320213509,26,0.94462056503997,60,0.0945049989477203,15,16,RandomForest,101,False,False,COMPLETE,"[0.5059523809523809, 0.5, 0.5399159663865546, 0.5]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25       0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.375      0.04166667 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
936,478.0,391.0,,91,0.5112628384687208,2024-02-16 16:38:49.597736,2024-02-16 16:38:53.145176,0 days 00:00:03.547440,True,absolute_error,0.0637463953258143,30,0.918750908031978,18,0.0749351335117646,18,10,RandomForest,67,False,False,COMPLETE,"[0.42956349206349204, 0.5, 0.578781512605042, 0.5367063492063493]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0625     0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01388889 0.
 0.         0.         0.         0.         0.11788135 0.
 0.20833333 0.125      0.         0.         0.         0.
 0.         0.         0.         0.         0.02777778 0.00711865
 0.         0.1875     0.         0.         0.         0.        ]"
937,691.0,,,91,0.5112628384687208,2024-02-16 16:38:49.597736,2024-02-16 16:38:53.145176,0 days 00:00:03.547440,True,absolute_error,0.0637463953258143,30,0.918750908031978,18,0.0749351335117646,18,10,RandomForest,67,False,False,COMPLETE,,
938,479.0,388.0,,88,0.5112295751633987,2024-02-16 16:38:37.578096,2024-02-16 16:38:42.378719,0 days 00:00:04.800623,True,absolute_error,0.0560608823410607,35,0.8864328719487646,81,0.06896208969877,19,13,RandomForest,113,False,False,COMPLETE,"[0.3859126984126984, 0.40095238095238095, 0.5378151260504203, 0.7202380952380952]","[0.         0.         0.0222332  0.         0.         0.
 0.03409091 0.         0.         0.02272727 0.         0.
 0.         0.         0.0222332  0.05681818 0.         0.02272727
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01086957 0.02272727 0.         0.
 0.         0.         0.         0.         0.06818182 0.02272727
 0.19960474 0.15662055 0.01086957 0.         0.         0.
 0.         0.         0.         0.         0.0326087  0.02272727
 0.16996047 0.05681818 0.01136364 0.         0.03409091 0.        ]"
939,688.0,,,88,0.5112295751633987,2024-02-16 16:38:37.578096,2024-02-16 16:38:42.378719,0 days 00:00:04.800623,True,absolute_error,0.0560608823410607,35,0.8864328719487646,81,0.06896208969877,19,13,RandomForest,113,False,False,COMPLETE,,
940,1107.0,,,507,0.5110667600373483,2024-02-16 21:04:36.886491,2024-02-16 21:04:42.739961,0 days 00:00:05.853470,True,absolute_error,0.0247212001544447,26,0.9381088339025576,61,0.0485298304565364,17,18,RandomForest,104,False,False,COMPLETE,"[0.46825396825396826, 0.4361904761904762, 0.5168067226890757, 0.623015873015873]","[0.         0.01136364 0.02421559 0.01136364 0.00480769 0.00657895
 0.01761364 0.         0.         0.04083899 0.02419258 0.
 0.00480769 0.         0.028543   0.03347853 0.         0.03365385
 0.         0.         0.         0.         0.         0.00480769
 0.         0.00657895 0.02275028 0.00480769 0.01617133 0.
 0.         0.         0.01136364 0.         0.03365385 0.01619433
 0.16444105 0.10534476 0.00480769 0.         0.         0.00657895
 0.03110048 0.00961538 0.01796559 0.         0.06521439 0.00961538
 0.1540168  0.04034091 0.00625    0.00480769 0.02211538 0.        ]"
1453,,,,253,0.5109150326797385,2024-02-17 13:02:09.346883,2024-02-17 13:02:16.954004,0 days 00:00:07.607121,False,absolute_error,0.011191160555580854,3,0.2284249671055994,33,0.029970443272084663,15,10,RandomForest,173,False,False,COMPLETE,"[0.4563492063492063, 0.5599999999999999, 0.5273109243697479, 0.5]","[0.         0.02022424 0.02525139 0.         0.01165874 0.00101499
 0.0014347  0.         0.         0.06569719 0.         0.00172375
 0.00259783 0.         0.00433526 0.00160239 0.01399158 0.02534698
 0.00433526 0.         0.0344355  0.00357127 0.         0.
 0.         0.         0.00439299 0.01921079 0.03323699 0.
 0.01570211 0.         0.         0.00058695 0.04672029 0.00144509
 0.13372161 0.08014073 0.01132059 0.         0.00070156 0.00128029
 0.00436858 0.         0.00939509 0.         0.04129958 0.00604459
 0.11789954 0.00456108 0.         0.         0.0007505  0.        ]"
1249,,,,49,0.5109126984126984,2024-02-17 12:31:16.135278,2024-02-17 12:31:23.205755,0 days 00:00:07.070477,False,absolute_error,0.018668345866920184,15,0.06047863465379838,58,0.042128728946570104,18,16,RandomForest,154,False,False,COMPLETE,"[0.5436507936507936, 0.5, 0.5, 0.5]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.0327381  0.         0.         0.         0.0327381  0.0297619
 0.02678571 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02083333 0.
 0.         0.         0.         0.         0.01785714 0.
 0.05059524 0.01190476 0.01190476 0.         0.         0.
 0.         0.         0.01488095 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1224,,,,24,0.5108981092436975,2024-02-17 12:28:46.473963,2024-02-17 12:28:51.774160,0 days 00:00:05.300197,False,absolute_error,0.03092660071634439,12,0.11764424793017725,56,0.037217532519726385,15,18,RandomForest,102,False,False,COMPLETE,"[0.5625, 0.5, 0.48109243697479, 0.5]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02054795 0.         0.04237288 0.         0.02054795 0.04794521
 0.         0.         0.04429931 0.         0.         0.
 0.         0.         0.         0.         0.03424658 0.
 0.         0.         0.         0.         0.02739726 0.
 0.13025308 0.04173439 0.01712329 0.         0.         0.
 0.02542373 0.         0.01189923 0.         0.03389831 0.
 0.         0.00231086 0.         0.         0.         0.        ]"
1366,,,,166,0.5107125350140056,2024-02-17 12:47:46.419766,2024-02-17 12:47:56.631230,0 days 00:00:10.211464,False,absolute_error,0.01507329206726078,3,0.24823507918532725,36,0.01973126738938359,14,16,RandomForest,190,False,False,COMPLETE,"[0.49007936507936506, 0.48, 0.5063025210084033, 0.566468253968254]","[0.00088558 0.00536466 0.03054851 0.00357981 0.01157334 0.00209617
 0.00333469 0.00033935 0.00091919 0.06530884 0.00220715 0.00375288
 0.00420045 0.00232814 0.00220761 0.02252965 0.01577083 0.01798116
 0.00488744 0.00192379 0.02926273 0.00644462 0.00744819 0.00138658
 0.00563321 0.00283228 0.02738231 0.02118043 0.02368653 0.00077147
 0.01119155 0.04566112 0.01122045 0.0088324  0.04792026 0.00022848
 0.14601478 0.06732159 0.00881234 0.00884983 0.00286176 0.00408957
 0.01418276 0.0047717  0.00859425 0.00618359 0.08956659 0.01837099
 0.11376794 0.03412942 0.0003939  0.00332905 0.01593811 0.        ]"
1265,,,,65,0.5100250933706816,2024-02-17 12:32:50.107237,2024-02-17 12:32:55.790467,0 days 00:00:05.683230,False,absolute_error,0.049156205686289145,20,0.2213602600073384,85,0.018079130843258493,19,18,RandomForest,132,False,False,COMPLETE,"[0.49404761904761907, 0.46476190476190476, 0.5168067226890756, 0.564484126984127]","[0.00042016 0.0140024  0.01708329 0.00662266 0.01185271 0.00391163
 0.00583275 0.00113365 0.00157859 0.03845508 0.00512289 0.00283056
 0.00281412 0.00197105 0.00545384 0.03005817 0.0066596  0.03181682
 0.00347716 0.00051676 0.02916665 0.0112732  0.00931614 0.00107761
 0.00490792 0.00434127 0.05472252 0.01855878 0.01545372 0.
 0.01138873 0.02370911 0.00502787 0.00531585 0.04116679 0.00119166
 0.1369463  0.08291272 0.01684402 0.00169833 0.00115344 0.00391808
 0.01684496 0.00086773 0.00821561 0.0009278  0.07506914 0.0221398
 0.15582233 0.03194898 0.00160651 0.00069608 0.00971555 0.00444091]"
941,1194.0,,,594,0.5100011671335201,2024-02-16 21:12:45.971271,2024-02-16 21:13:01.441877,0 days 00:00:15.470606,True,absolute_error,0.0062753752211787,23,0.4643861509568164,52,0.0462627479291115,16,16,RandomForest,115,False,False,COMPLETE,"[0.42658730158730157, 0.46285714285714286, 0.5315126050420168, 0.6190476190476191]","[0.00156572 0.0149498  0.01802494 0.01638012 0.03070594 0.00455186
 0.02290592 0.00297619 0.         0.01755038 0.01347859 0.01246986
 0.01363009 0.00184038 0.01556777 0.06758849 0.         0.03929739
 0.00614075 0.00595238 0.00718214 0.00149316 0.         0.00614075
 0.         0.00297619 0.         0.01315003 0.02040594 0.
 0.         0.01159688 0.00316456 0.00961538 0.04249723 0.00614075
 0.14921631 0.07928502 0.00273417 0.         0.         0.0043037
 0.00595238 0.00911694 0.01375239 0.01159688 0.0266662  0.0093053
 0.14666123 0.06332891 0.01414963 0.01703721 0.01582278 0.00113135]"
1476,,,,276,0.5099789915966386,2024-02-17 13:05:37.497399,2024-02-17 13:05:47.468568,0 days 00:00:09.971169,False,absolute_error,0.013043425360209875,5,0.03176347901712745,20,0.028969052850253172,8,13,RandomForest,172,False,False,COMPLETE,"[0.5, 0.5, 0.5399159663865547, 0.5]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.18181818 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.06818182 0.
 0.         0.         0.         0.         0.         0.        ]"
1242,,,,42,0.5098564425770308,2024-02-17 12:30:38.467182,2024-02-17 12:30:43.867042,0 days 00:00:05.399860,False,absolute_error,0.031177733449122346,27,0.2443494752495963,96,0.024196631020846557,19,20,RandomForest,125,False,False,COMPLETE,"[0.46825396825396826, 0.5285714285714285, 0.4810924369747899, 0.5615079365079365]","[0.         0.01385217 0.01031908 0.00223421 0.00722725 0.
 0.         0.         0.         0.0504258  0.         0.00180578
 0.00376627 0.         0.00205066 0.00552039 0.01717804 0.02502539
 0.00783345 0.         0.02804819 0.00498654 0.00495628 0.
 0.00460434 0.         0.07506764 0.01940191 0.02716243 0.
 0.02544568 0.02551674 0.00132774 0.00579069 0.05726731 0.
 0.17137084 0.07346084 0.01339059 0.         0.         0.00425675
 0.00583498 0.00390092 0.00939144 0.         0.08951362 0.00836582
 0.13751911 0.02756409 0.00136331 0.         0.02725374 0.        ]"
